position	post_id	post_by	post_text	post_published	comment_id	comment_by	is_reply	comment_message	comment_published	comment_like_count	attachment_type	attachment_url
78_33	148582598625640_604082786408950	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Prefeitura continua com obras pela cidade  Bairro Padre Libério teve reparos no asfalto  http://www.parademinas.mg.gov.br/prefeitura-continua-com-obras-pela-cidade/"	2016-03-14T14:33:13+0000	604082786408950_605166982967197	9e7a43bc0130fdfdafeab6f46fb1615cd027fc3d	0		2016-03-16T11:58:21+0000	0	sticker	https://scontent.xx.fbcdn.net/v/t39.1997-6/851586_126361977548599_392107290_n.png?oh=ff34cd3ab099bd5ea6995e93f6633897&oe=5A095E6D
78_34	148582598625640_604082786408950	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Prefeitura continua com obras pela cidade  Bairro Padre Libério teve reparos no asfalto  http://www.parademinas.mg.gov.br/prefeitura-continua-com-obras-pela-cidade/"	2016-03-14T14:33:13+0000	604082786408950_605121242971771	785c2b3944b367b47888cd3109d39528a461acc3	0	"Mas ta arrumano ne gente"	2016-03-16T09:19:42+0000	0		
80_0	148582598625640_604069399743622	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Prefeitura investe em esporte social   Crianças dos bairros Grão-Pará  São Pedro e União tem lições de cidadania  http://www.parademinas.mg.gov.br/prefeitura-investe-em-esporte-social/"	2016-03-14T13:58:30+0000	604069399743622_604421996375029	810e1ad1c61c06d7a65994d566a9647fc110e31e	0	"parabens prefeito antonio julio"	2016-03-15T02:26:58+0000	0		
80_1	148582598625640_604069399743622	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Prefeitura investe em esporte social   Crianças dos bairros Grão-Pará  São Pedro e União tem lições de cidadania  http://www.parademinas.mg.gov.br/prefeitura-investe-em-esporte-social/"	2016-03-14T13:58:30+0000	604069399743622_604071449743417	f3beb6a26fccc568e0fbd83a641c49a5c5805e91	0	"Instrutor Pokemom"	2016-03-14T14:01:48+0000	0		
100_0	148582598625640_601879106629318	6318a3e2f296275f59610d52e95f7b0804bf94e7	http://instagram.com/prefeituradeparademinas	2016-03-09T20:55:19+0000	601879106629318_611373225679906	485deb849e12cd295a85ed2fa7787f4d46194919	0		2016-03-26T16:31:58+0000	0	photo	https://www.facebook.com/photo.php?fbid=962407703812701&set=p.962407703812701&type=3
109_0	148582598625640_601343726682856	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Mais obras foram realizadas em Pará de Minas  Jardim das Piteiras e Vila Raquel tiveram pontos de reparos  http://www.parademinas.mg.gov.br/mais-obras-foram-realizadas-em-para-de-minas/"	2016-03-08T14:44:02+0000	601343726682856_605199729630589	53b6142e9019ac14f4daadb276f15a88179caa86	0	"parabens por este trabalho."	2016-03-16T13:41:19+0000	0		
111_0	148582598625640_601321796685049	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Cavalgada 2016 será uma frande festa  Grandes shows  artistas da terra e desfile pelas ruas da cidade em três dias de evento  http://www.parademinas.mg.gov.br/cavalgada-2016-sera-uma-grande-festa/"	2016-03-08T13:17:59+0000	601321796685049_601854396631789	ac494b2e8a9b78e037440ebe746f8541de253689	0	"Aqui na cidade do faz de conta Joander Oliveira sempre foi assim...as vezes não se dão valor a qualidade e sim a tal da ""panelinha eterna""!!! Tem tantos valores escondidos aqui que não se dão valor que vc nem imagina...Mas pra um leigo tanto faz né,o que importa é a tal festa!!!!"	2016-03-09T19:46:13+0000	1		
111_1	148582598625640_601321796685049	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Cavalgada 2016 será uma frande festa  Grandes shows  artistas da terra e desfile pelas ruas da cidade em três dias de evento  http://www.parademinas.mg.gov.br/cavalgada-2016-sera-uma-grande-festa/"	2016-03-08T13:17:59+0000	601321796685049_601606399989922	d43a92e26c9e5bea3dbef406df307bf7c397bc64	0	"E um dos shows contratados pode ter o secretario de cultura como produtor da banda? Cade o principio da moralidade????"	2016-03-09T05:20:40+0000	1		
111_2	148582598625640_601321796685049	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Cavalgada 2016 será uma frande festa  Grandes shows  artistas da terra e desfile pelas ruas da cidade em três dias de evento  http://www.parademinas.mg.gov.br/cavalgada-2016-sera-uma-grande-festa/"	2016-03-08T13:17:59+0000	601321796685049_601631863320709	ac494b2e8a9b78e037440ebe746f8541de253689	0	"Grande bosta essa cavalgada com esses protegidos de merda dessa cidade"	2016-03-09T07:25:13+0000	1		
111_3	148582598625640_601321796685049	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Cavalgada 2016 será uma frande festa  Grandes shows  artistas da terra e desfile pelas ruas da cidade em três dias de evento  http://www.parademinas.mg.gov.br/cavalgada-2016-sera-uma-grande-festa/"	2016-03-08T13:17:59+0000	601321796685049_601719209978641	724f50011a3a27f4e85b0197fe20c5ebb76e3456	0	"Vai ser top heim... #Cavalgada2016"	2016-03-09T12:40:39+0000	0		
112_0	148582598625640_601294546687774	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Prefeitura de Pará de Minas added a new photo."	2016-03-08T11:31:00+0000	601294546687774_605398392944056	c62264955f4c0d2cde4870dc991c5e0c9c7367f3	0	"SE ALGUÉM NÃO SABE HOJE É DIA  16/03/2016"	2016-03-16T20:35:20+0000	0		
114_0	148582598625640_601026080047954	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Pará de Minas é destaque em Encontro Regional  Conselho de Políticas sobre Drogas mostra a rede articulada e é exemplo para outras cidades  http://www.parademinas.mg.gov.br/para-de-minas-e-destaque-em-encontro-regional/"	2016-03-07T17:47:41+0000	601026080047954_601143026702926	46a9c252a10a90eff34eb6cac86635892d23a5d9	0		2016-03-08T01:33:08+0000	0	photo	https://www.facebook.com/photo.php?fbid=1330885883604040&set=p.1330885883604040&type=3
114_1	148582598625640_601026080047954	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Pará de Minas é destaque em Encontro Regional  Conselho de Políticas sobre Drogas mostra a rede articulada e é exemplo para outras cidades  http://www.parademinas.mg.gov.br/para-de-minas-e-destaque-em-encontro-regional/"	2016-03-07T17:47:41+0000	601026080047954_601142956702933	46a9c252a10a90eff34eb6cac86635892d23a5d9	0		2016-03-08T01:32:24+0000	0	photo	https://www.facebook.com/photo.php?fbid=1330885410270754&set=p.1330885410270754&type=3
114_2	148582598625640_601026080047954	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Pará de Minas é destaque em Encontro Regional  Conselho de Políticas sobre Drogas mostra a rede articulada e é exemplo para outras cidades  http://www.parademinas.mg.gov.br/para-de-minas-e-destaque-em-encontro-regional/"	2016-03-07T17:47:41+0000	601026080047954_601142973369598	46a9c252a10a90eff34eb6cac86635892d23a5d9	0	"Grupo Cênico Tatu Bola"	2016-03-08T01:32:36+0000	0		
126_0	148582598625640_598708983612997	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Em encontro com Temer  Antônio Júlio prioriza saúde  Montante de 1 milhão e 600 mil reais serão viabilizados para o município  http://www.parademinas.mg.gov.br/em-encontro-com-temer-antonio-julio-prioriza-saude/"	2016-03-01T18:10:37+0000	598708983612997_598788886938340	a42cf5da04f248cedcbdbe15b63960c4180d6f7f	0	"Está precisando mesmo,pois o P A  de Pará de Minas é uma vergonha."	2016-03-01T22:38:35+0000	0		
128_0	148582598625640_598587843625111	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Antônio Júlio busca recursos para o combate ao Aedes Aegipty  Encontro de municípios promove discussão em torno do mosquito transmissor  http://www.parademinas.mg.gov.br/antonio-julio-busca-recursos-para-o-combate-ao-aedes-aegipty/"	2016-03-01T12:18:01+0000	598587843625111_598591230291439	4c6865a92f501c4a3e92bd9ed4a611164f107b6c	0	"Ele contratou manifestantes?"	2016-03-01T12:35:07+0000	0		
133_0	148582598625640_597000750450487	6318a3e2f296275f59610d52e95f7b0804bf94e7	"ICMS Esportivo: mais recursos para o Esporte de Pará de Minas  Município é referência entre outras 243 cidades  http://www.parademinas.mg.gov.br/icms-esportivo-mais-recursos-para-o-esporte-de-para-de-minas/"	2016-02-26T18:14:45+0000	597000750450487_597052137112015	16f0e058ad23f32bd74288bebb4dc59ef0a021e2	0	"Viviane Castro"	2016-02-26T21:14:45+0000	0		
133_1	148582598625640_597000750450487	6318a3e2f296275f59610d52e95f7b0804bf94e7	"ICMS Esportivo: mais recursos para o Esporte de Pará de Minas  Município é referência entre outras 243 cidades  http://www.parademinas.mg.gov.br/icms-esportivo-mais-recursos-para-o-esporte-de-para-de-minas/"	2016-02-26T18:14:45+0000	597000750450487_597052573778638	16f0e058ad23f32bd74288bebb4dc59ef0a021e2	0	"Referência Tânia Mendonça"	2016-02-26T21:16:34+0000	0		
133_2	148582598625640_597000750450487	6318a3e2f296275f59610d52e95f7b0804bf94e7	"ICMS Esportivo: mais recursos para o Esporte de Pará de Minas  Município é referência entre outras 243 cidades  http://www.parademinas.mg.gov.br/icms-esportivo-mais-recursos-para-o-esporte-de-para-de-minas/"	2016-02-26T18:14:45+0000	597000750450487_597097963774099	16f0e058ad23f32bd74288bebb4dc59ef0a021e2	1	Kkkkk	2016-02-26T22:39:25+0000	0		
133_3	148582598625640_597000750450487	6318a3e2f296275f59610d52e95f7b0804bf94e7	"ICMS Esportivo: mais recursos para o Esporte de Pará de Minas  Município é referência entre outras 243 cidades  http://www.parademinas.mg.gov.br/icms-esportivo-mais-recursos-para-o-esporte-de-para-de-minas/"	2016-02-26T18:14:45+0000	597000750450487_597086173775278	dd87446d6765a7fc879253102f04bf089905ca51	0	Oi??	2016-02-26T22:00:07+0000	0		
136_0	148582598625640_596627097154519	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Biblioteca Municipal encantou alunos da rede de ensino  Crianças ganharam livros como incentivo a leitura  http://www.parademinas.mg.gov.br/biblioteca-municipal-encantou-alunos-da-rede-de-ensino/"	2016-02-25T19:55:10+0000	596627097154519_597127817104447	78e5a88679386df618d3f33932ebc11a9b70458f	0	"Brilhante parceria com nossos escritores. Parabéns à professora Neusa, minha colega de faculdade e de profissão, por acreditar e levar verdadeiras ""LETRAS"" para essa geração de futuro... E à biblioteca pública municipal, por colocar, de fato, a leitura , na centralidade de suas ações;"	2016-02-27T00:54:58+0000	0		
140_0	148582598625640_596299267187302	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Prefeitura de Pará de Minas added a new photo."	2016-02-24T22:21:30+0000	596299267187302_596352613848634	1dd3634d5222c65b848dce9d208488b903d608ab	0	"Juliana Juliana Faria Queiroz Sena"	2016-02-25T02:32:45+0000	0		
147_0	148582598625640_595414133942482	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Prefeitura de Pará de Minas added a new photo."	2016-02-22T20:09:41+0000	595414133942482_595809967236232	74e071b9da89d7621c8629c009d40ed9453e5cf2	0	"http://www.parademinas.mg.gov.br/corridaecaminhada tá quebrado esse link da imagem aí jovens."	2016-02-23T17:26:37+0000	0	share	https://l.facebook.com/l.php?u=http%3A%2F%2Fwww.parademinas.mg.gov.br%2Fcorridaecaminhada&h=ATOTT7CAAp-pTYBIJnVOdaOcY5ADuRDOoMK67rEd3vM7LUQWW12xnj_uIqhPiEfscPRtN4I15ERuGGgIvGwH6mDT3C1rtuIWjJAcXLs5FFBp&s=1&enc=AZMXIzaHEgIobc7OlMlIiilC95utTiGELPdXxdYEwjbWlzlDkgCCxl6AgH3AYxXPQec-rwYnktfg3AU5MkNCixN9Hzv-W_2xa7aomhJdkkpKpg
147_1	148582598625640_595414133942482	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Prefeitura de Pará de Minas added a new photo."	2016-02-22T20:09:41+0000	595414133942482_595763733907522	e62bb0bd6c5300bf36c234e6f5c539fb075c4e9c	0	"#tamujunto#correndoporai#quarteteldaluluzinha bora lá!!!"	2016-02-23T15:10:16+0000	0		
147_2	148582598625640_595414133942482	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Prefeitura de Pará de Minas added a new photo."	2016-02-22T20:09:41+0000	595414133942482_595494920601070	9c317039e5b76477e14933c1820c83cc94815bed	0	"Daniella Mendes Marina Campos Aline Graziela"	2016-02-23T01:07:06+0000	1		
147_3	148582598625640_595414133942482	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Prefeitura de Pará de Minas added a new photo."	2016-02-22T20:09:41+0000	595414133942482_595923147224914	b46dceee0e3c864ae0fc4781a02a52a7c20952f1	0	"Flavio Silva"	2016-02-23T23:57:32+0000	1		
147_4	148582598625640_595414133942482	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Prefeitura de Pará de Minas added a new photo."	2016-02-22T20:09:41+0000	595414133942482_595952157222013	8048f62376ae38aae75bf4cbe58e9a01b60abb80	0	"Nayara Souza"	2016-02-24T02:16:15+0000	1	sticker	https://scontent.xx.fbcdn.net/v/t39.1997-6/851567_767334529959623_843148472_n.png?oh=98aad0e46571ab17e136ba3549b8b16e&oe=59D257E4
155_0	148582598625640_593782210772341	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Mais recursos para a saúde  Pará de Minas terá novos equipamentos para hemodiálise e câmaras frias de vacinas  http://www.parademinas.mg.gov.br/mais-recursos-para-a-saude/"	2016-02-18T19:23:26+0000	593782210772341_593828300767732	8048f62376ae38aae75bf4cbe58e9a01b60abb80	1	"Ano eletivo não há a menor chance de concurso em prefeituras. Provavelmente no próximo ano!"	2016-02-18T22:00:56+0000	0		
155_1	148582598625640_593782210772341	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Mais recursos para a saúde  Pará de Minas terá novos equipamentos para hemodiálise e câmaras frias de vacinas  http://www.parademinas.mg.gov.br/mais-recursos-para-a-saude/"	2016-02-18T19:23:26+0000	593782210772341_593810094102886	4c6865a92f501c4a3e92bd9ed4a611164f107b6c	0	"Mas e os 1000 funcionários sem concursos?"	2016-02-18T20:57:13+0000	0		
155_2	148582598625640_593782210772341	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Mais recursos para a saúde  Pará de Minas terá novos equipamentos para hemodiálise e câmaras frias de vacinas  http://www.parademinas.mg.gov.br/mais-recursos-para-a-saude/"	2016-02-18T19:23:26+0000	593782210772341_593820804101815	82033271ca6b124d3508916933511ce54e068dae	0	Bnoite	2016-02-18T21:28:23+0000	0		
157_0	148582598625640_593659834117912	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Prefeitura de Pará de Minas added a new photo."	2016-02-18T12:43:57+0000	593659834117912_596168013867094	f0b47f8d858e7572a02028505c9e1e614bc74966	1	"Doida para ir. Vamos sim!"	2016-02-24T15:11:31+0000	1		
157_1	148582598625640_593659834117912	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Prefeitura de Pará de Minas added a new photo."	2016-02-18T12:43:57+0000	593659834117912_595944793889416	2d50798ef269815925f143f267406c675a0e9aa0	0	"Juliana Leite Janaina Cardoso Aline Graziela vamos?"	2016-02-24T01:33:39+0000	0		
157_2	148582598625640_593659834117912	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Prefeitura de Pará de Minas added a new photo."	2016-02-18T12:43:57+0000	593659834117912_596104340540128	9c317039e5b76477e14933c1820c83cc94815bed	0	"Vamos sim! Daniella Mendes"	2016-02-24T11:31:42+0000	0		
157_3	148582598625640_593659834117912	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Prefeitura de Pará de Minas added a new photo."	2016-02-18T12:43:57+0000	593659834117912_593733750777187	a4472c4e1b8a2da66436f7065689ead06cc94776	0	"Vamos Fabiola Faria"	2016-02-18T16:20:22+0000	0		
160_0	148582598625640_592659267551302	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Pará de Minas e Itaúna se enfrentam na final  Times de cidades vizinhas decidem campeonato no domingo  http://www.parademinas.mg.gov.br/para-de-minas-e-itauna-se-enfrentam-na-final/"	2016-02-15T18:05:05+0000	592659267551302_592687327548496	340e85492ff1cffc032c2d79231046277938cd3e	0	"Que bom ver os inoperantes da secretaria de esportes trabalhando, ainda que visando atender parcela restrita da população. Sendo o estado laico (as prefeituras idem), agora vamos esperar um campeonato reunindo jovens da igreja católica. Esse povo da SELT até quando acerta, erra. Ou peca pela omissão ou pelo excesso."	2016-02-15T19:17:00+0000	0		
162_0	148582598625640_592561110894451	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Saúde e lazer ao lado de casa  Academia ao Ar Livre é entregue à população do bairro São Luiz  http://www.parademinas.mg.gov.br/saude-e-lazer-ao-lado-de-casa/"	2016-02-15T13:40:51+0000	592561110894451_592613750889187	4ec2478b9c4d7f3e994fee046ffd84e0b04aab71	0	"Oscar Flister Icaro Paulo Silva Soares 22 mil de equipamentos? Viu aí 😱"	2016-02-15T16:00:53+0000	0		
168_0	148582598625640_588314867985742	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Prefeito e Juiz fazem visitas pela cidade  Juiz conheceu de perto o trabalho desenvolvido em Pará de Minas  http://www.parademinas.mg.gov.br/prefeito-antonio-julio-e-juiz-de-direito-fazem-visitas-pela-cidade/"	2016-02-04T21:36:48+0000	588314867985742_588319937985235	e13f30af3248f05c3a7ea63bff474d4d1c9ad626	0	"Foi um prazer recebe los, obrigado."	2016-02-04T21:55:52+0000	2		
171_0	148582598625640_587866638030565	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Prefeitura de Pará de Minas realiza palestra sobre cuidados com a saúde bucal para as gestantes  Durante a palestra foram esclarecidas diversas dúvidas  além de diversos mitos sobre problemas bucais.  http://www.parademinas.mg.gov.br/prefeitura-de-para-de-minas-realiza-palestra-sobre-cuidados-com-a-saude-bucal-para-as-gestantes/"	2016-02-03T19:35:19+0000	587866638030565_587916711358891	f1b8013e56ad48b60624f437159a64c4d0faba6b	0	"Laura Moreira Santos"	2016-02-03T20:45:27+0000	0		
174_0	148582598625640_586967271453835	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Carnaval dos Fios Brancos acontece na próxima sexta  Pólo da Cultura terá muita folia e descontração  http://www.parademinas.mg.gov.br/carnaval-dos-fios-brancos-acontece-na-proxima-sexta/"	2016-02-01T18:53:16+0000	586967271453835_587049698112259	5bc34e713b3b59d655bd38b81154b5698d6e0387	0	"Não, Bob, este é um evento da prefeitura que este ano, devido a crise não vai realizar o carnaval. Quanto a fios branco, o meu já está completamente branco. Eu gosto."	2016-02-02T00:42:22+0000	0		
174_1	148582598625640_586967271453835	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Carnaval dos Fios Brancos acontece na próxima sexta  Pólo da Cultura terá muita folia e descontração  http://www.parademinas.mg.gov.br/carnaval-dos-fios-brancos-acontece-na-proxima-sexta/"	2016-02-01T18:53:16+0000	586967271453835_586991711451391	45fa249e8318052eddb19bcbfd57c90b24f36509	0	"Isso é idéia sua Geraldo Machado."	2016-02-01T20:35:17+0000	0		
183_0	148582598625640_585768618240367	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Pará de Minas é destaque em pesquisa nacional  Município está entre as 20 cidades brasileiras com melhor infraestrutura  http://www.parademinas.mg.gov.br/para-de-minas-e-destaque-em-pesquisa-nacional/"	2016-01-29T17:20:11+0000	585768618240367_586180934865802	e015e97b837c37a39f98493a0364f6abc3708f3d	0	"Parabéns !! As críticas construtivas são ótimas e gosto de minha cidade !"	2016-01-30T20:07:14+0000	0		
183_1	148582598625640_585768618240367	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Pará de Minas é destaque em pesquisa nacional  Município está entre as 20 cidades brasileiras com melhor infraestrutura  http://www.parademinas.mg.gov.br/para-de-minas-e-destaque-em-pesquisa-nacional/"	2016-01-29T17:20:11+0000	585768618240367_585808268236402	c380be3e8560a700700e1cc01a19406b304f87e9	0		2016-01-29T19:37:12+0000	1	sticker	https://scontent.xx.fbcdn.net/v/t39.1997-6/851595_490565641056881_1106821026_n.png?oh=47fca2500ef7311946fd2825b2e38baf&oe=5A04BD9F
183_2	148582598625640_585768618240367	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Pará de Minas é destaque em pesquisa nacional  Município está entre as 20 cidades brasileiras com melhor infraestrutura  http://www.parademinas.mg.gov.br/para-de-minas-e-destaque-em-pesquisa-nacional/"	2016-01-29T17:20:11+0000	585768618240367_586180891532473	e015e97b837c37a39f98493a0364f6abc3708f3d	0		2016-01-30T20:07:03+0000	0	sticker	https://scontent.xx.fbcdn.net/v/t39.1997-6/851575_126362067548590_1152922410_n.png?oh=e9ef19ed79a288ea6980d900c8dc208a&oe=59CD7860
197_0	148582598625640_584479415035954	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Mutirão de limpeza segue com força total  Prefeitura intensifica limpeza no bairro Providência  http://www.parademinas.mg.gov.br/mutirao-de-limpeza-segue-com-forca-total/"	2016-01-26T17:11:08+0000	584479415035954_585871878230041	db0fee04af867121aa4fe6b16753ec7fee1827d3	0	"E no Bairro Recanto da Lagoa, quando vai ser, pois  esta precisando de mais!!!!"	2016-01-29T23:47:54+0000	0		
202_0	148582598625640_584138871736675	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Primeiro emprego ganha força em Pará de Minas  Prefeitura abre inscrições para o Programa Jovem Aprendiz  http://www.parademinas.mg.gov.br/primeiro-emprego-ganha-forca-em-para-de-minas/"	2016-01-25T19:03:39+0000	584138871736675_584231025060793	7170666aa3e76200ddcfa7a421c64fabda3148e6	0	"Brenda Reis Olha"	2016-01-26T01:20:15+0000	0		
202_1	148582598625640_584138871736675	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Primeiro emprego ganha força em Pará de Minas  Prefeitura abre inscrições para o Programa Jovem Aprendiz  http://www.parademinas.mg.gov.br/primeiro-emprego-ganha-forca-em-para-de-minas/"	2016-01-25T19:03:39+0000	584138871736675_584183331732229	6e3e60dd7bbc7418728af83f0e56aec7fd97a3b1	0	"Evelyn Ferreira"	2016-01-25T21:47:35+0000	0		
202_2	148582598625640_584138871736675	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Primeiro emprego ganha força em Pará de Minas  Prefeitura abre inscrições para o Programa Jovem Aprendiz  http://www.parademinas.mg.gov.br/primeiro-emprego-ganha-forca-em-para-de-minas/"	2016-01-25T19:03:39+0000	584138871736675_584211361729426	26f15065c55e39cfa78e318f67d754365dbf013c	0	"Larissa Duarte"	2016-01-25T23:42:42+0000	0		
213_0	148582598625640_581547295329166	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Prefeitura cede imóvel para Posto Policial  Localizado em movimentado cruzamento  imóvel é o segundo cedido pelo poder público para a Polícia Militar  http://www.parademinas.mg.gov.br/prefeitura-cede-imovel-para-posto-policial/"	2016-01-19T19:28:41+0000	581547295329166_581730231977539	19c3649516ca3b5edb9982df7564804a3e9eecac	0	"Excelente localização, com certeza trará mais segurança ainda para a população.Parabéns pela iniciativa!"	2016-01-20T09:04:15+0000	3		
213_1	148582598625640_581547295329166	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Prefeitura cede imóvel para Posto Policial  Localizado em movimentado cruzamento  imóvel é o segundo cedido pelo poder público para a Polícia Militar  http://www.parademinas.mg.gov.br/prefeitura-cede-imovel-para-posto-policial/"	2016-01-19T19:28:41+0000	581547295329166_581575111993051	8048f62376ae38aae75bf4cbe58e9a01b60abb80	0	"Ótima ideia! Mais segurança!"	2016-01-19T21:30:03+0000	1		
213_2	148582598625640_581547295329166	6318a3e2f296275f59610d52e95f7b0804bf94e7	"Prefeitura cede imóvel para Posto Policial  Localizado em movimentado cruzamento  imóvel é o segundo cedido pelo poder público para a Polícia Militar  http://www.parademinas.mg.gov.br/prefeitura-cede-imovel-para-posto-policial/"	2016-01-19T19:28:41+0000	581547295329166_581569335326962	e13f30af3248f05c3a7ea63bff474d4d1c9ad626	0	"Ótima notícia"	2016-01-19T21:04:59+0000	1		
219_0	148582598625640_580050262145536	6318a3e2f296275f59610d52e95f7b0804bf94e7	"União entre poderes no combate à Dengue  Governo do Estado vai liberar 30 milhões de reais aos municípios até o fim de janeiro; próxima etapa do mutirão é no bairro Providência  http://www.parademinas.mg.gov.br/uniao-entre-poderes-no-combate-a-dengue/"	2016-01-15T18:31:34+0000	580050262145536_581400218677207	7c6abc7a2fc42584af357204178e1be115efeef2	0	"Hipocrisia danada, as ruas dos bairros estão abandonadas, crescendo mato... Não adianta a população cuidar se a prefeitura não faz a sua obrigação..."	2016-01-19T11:29:15+0000	0		
219_1	148582598625640_580050262145536	6318a3e2f296275f59610d52e95f7b0804bf94e7	"União entre poderes no combate à Dengue  Governo do Estado vai liberar 30 milhões de reais aos municípios até o fim de janeiro; próxima etapa do mutirão é no bairro Providência  http://www.parademinas.mg.gov.br/uniao-entre-poderes-no-combate-a-dengue/"	2016-01-15T18:31:34+0000	580050262145536_581822875301608	237e8ecef002e240dd17c62088a36325ec58e8f0	0	"Será que todo este dinheiro vai para este mutir"	2016-01-20T14:10:24+0000	0		
219_2	148582598625640_580050262145536	6318a3e2f296275f59610d52e95f7b0804bf94e7	"União entre poderes no combate à Dengue  Governo do Estado vai liberar 30 milhões de reais aos municípios até o fim de janeiro; próxima etapa do mutirão é no bairro Providência  http://www.parademinas.mg.gov.br/uniao-entre-poderes-no-combate-a-dengue/"	2016-01-15T18:31:34+0000	580050262145536_580101835473712	5d56e72073e9301a2452f1b17d9cba6a54ddb13d	0	"quero saber sobre meu comentário"	2016-01-15T22:25:21+0000	0		
219_3	148582598625640_580050262145536	6318a3e2f296275f59610d52e95f7b0804bf94e7	"União entre poderes no combate à Dengue  Governo do Estado vai liberar 30 milhões de reais aos municípios até o fim de janeiro; próxima etapa do mutirão é no bairro Providência  http://www.parademinas.mg.gov.br/uniao-entre-poderes-no-combate-a-dengue/"	2016-01-15T18:31:34+0000	580050262145536_580101625473733	5d56e72073e9301a2452f1b17d9cba6a54ddb13d	0		2016-01-15T22:23:32+0000	0	sticker	https://scontent.xx.fbcdn.net/v/t39.1997-6/851549_767334479959628_274486868_n.png?oh=18c0e79690cf81381d58899820fa680f&oe=59D5E922
219_4	148582598625640_580050262145536	6318a3e2f296275f59610d52e95f7b0804bf94e7	"União entre poderes no combate à Dengue  Governo do Estado vai liberar 30 milhões de reais aos municípios até o fim de janeiro; próxima etapa do mutirão é no bairro Providência  http://www.parademinas.mg.gov.br/uniao-entre-poderes-no-combate-a-dengue/"	2016-01-15T18:31:34+0000	580050262145536_580100378807191	5d56e72073e9301a2452f1b17d9cba6a54ddb13d	0		2016-01-15T22:14:55+0000	0	sticker	https://scontent.xx.fbcdn.net/v/t39.1997-6/851549_767334479959628_274486868_n.png?oh=18c0e79690cf81381d58899820fa680f&oe=59D5E922
220_0	148582598625640_580048462145716	6318a3e2f296275f59610d52e95f7b0804bf94e7	"3ª rodada Campeonato da Paz  Igrejas Evangélicas se enfrentam em campeonato inédito  http://www.parademinas.mg.gov.br/3a-rodada-campeonato-da-paz/"	2016-01-15T18:25:40+0000	580048462145716_580123355471560	861a0e0ef20b2134337d9d5d1620a9dd607a8214	0	"Roger Lopes"	2016-01-16T00:13:00+0000	0		
